xa,ya,za,row,pitch,yaw
5.411034735,3.05212399,-1.128855216,-9.552813857,0.390864122,-0.444677796
5.06357794,1.704935031,1.236109252,-6.181698629,-0.527334557,-0.680500849
5.563853365,-0.529828879,3.708334112,-2.635006475,-1.660374356,-1.054217886
5.540519454,-3.842638094,7.49698998,0.16349156,-3.226160866,-1.559073326
4.406240047,-4.675412676,8.02470825,1.590772203,-3.814934717,-1.401230079
2.469870882,-2.794692463,4.636839708,1.699977675,-3.267383892,-0.524953039
-1.105398538,-0.079240281,0.501189806,0.032174849,-2.441357716,0.695306079
-6.45751967,4.400827537,-5.658950195,-3.646964452,-0.948549258,2.475960937
-7.670430084,5.889360192,-8.071867456,-3.372979861,-0.338205132,3.009691801
-4.434573918,3.910447214,-6.012418758,1.208020055,-0.781827687,2.131338366
0.267811846,1.527158093,-3.311496571,6.98656618,-1.203248118,0.890226806
7.960813656,-2.509093665,1.611748364,15.50808848,-2.006574492,-1.197254198
10.34750908,-4.218948169,4.189044312,20.12863635,-2.246295451,-2.072737073
6.6201403,-3.066893805,3.80967211,20.18908859,-1.761334661,-1.513184813
2.033500802,-1.995317167,4.008869802,20.18639268,-1.33531498,-0.915599275
-5.591348685,0.058049706,3.592454854,18.41340507,-0.710179191,0.259039985
-7.924545819,1.188907671,3.274935098,21.95551175,-0.771933555,0.747082563
-3.913356583,1.005692223,3.413147681,31.80051466,-1.677178654,0.343951972
0.651384442,1.296555985,2.693833756,43.19853257,-2.79749658,0.100372562
8.012283133,1.536494184,1.33098879,58.13461936,-4.394380523,-0.322136226
10.82607319,1.262319061,-0.061414174,65.5643892,-4.84110578,-0.437213804
8.038666766,0.610912285,-1.650393063,64.19514773,-3.950153813,-0.102279953
5.022865854,-0.621916777,-3.596640984,60.96997994,-2.721027703,0.178721883
-0.227835128,-2.533301129,-5.829746343,52.85704379,-0.705009216,0.556206771
-4.006154548,-3.013177284,-6.201663381,47.81418197,0.274815602,0.563506078
-5.615024902,-1.950778403,-4.503927594,46.82105352,0.014742535,0.103455499
-8.517542415,-0.446187253,-1.714030743,43.43470388,-0.226807255,-0.478441539
-11.72414225,2.03843847,2.792578187,39.64526547,-0.927645622,-1.326129178
-11.24611715,2.903913801,5.039621356,41.07635341,-1.240773663,-1.619067763
-7.04867076,1.885713035,4.709189423,47.67815164,-1.007607373,-1.262368527
-0.223862299,0.678157295,4.273586635,58.36965388,-1.030185846,-0.773315859
10.30103803,-1.400164703,2.718424054,74.68147317,-1.084815252,0.072696701
13.8835195,-2.157595508,1.534662611,83.97653651,-1.135718443,0.380235586
9.734966756,-1.29368811,0.97666923,85.521282,-1.269498774,0.044377789
3.905939374,-0.421272227,-0.521264317,86.80632158,-1.330811675,-0.31516428
-6.368927167,1.048926956,-2.603321274,84.70703463,-1.332726196,-0.935491771
-11.02606138,1.550140137,-3.612553212,78.94103506,-1.403963199,-1.025692723
-8.944453346,0.81822241,-3.603322824,69.7663186,-1.52559886,-0.470435229
-7.278577073,0.087035469,-3.116707863,54.66699981,-1.64674146,0.157682307
-3.427510134,-1.079808992,-1.757875351,33.3082497,-1.788097445,1.076629413
-1.765952768,-1.246049915,-0.924444102,24.50937584,-1.70317975,1.270154861
-3.217755392,-0.178499439,-0.689487223,29.32208314,-1.363269055,0.602526223
-3.567797982,1.077867648,-0.035718463,38.2634213,-0.896500534,-0.261586934
-4.017605045,2.93162074,0.725698181,56.22496258,-0.231438601,-1.606452979
-4.525895456,3.505204115,1.237587009,60.1796856,0.174833467,-1.933403539
-4.632852767,2.555743979,1.567943242,47.9333881,0.281358487,-1.069953478
-5.308494653,1.323494996,1.658116319,34.6910953,0.370600331,0.027270267
-6.43409916,-0.710702713,1.426263716,14.52696891,0.323240761,1.765827579
-5.671102031,-1.717565518,0.897101485,6.786059564,0.210849834,2.404252848
-2.962247063,-1.467885314,0.013158691,14.24753703,0.050156822,1.735114519
0.684505917,-1.279834887,-1.325957731,22.83803292,-0.296324188,0.934968801
5.860040299,-0.668707439,-3.16018505,37.85225887,-0.81859997,-0.463528005
7.411582271,-0.524375092,-3.600487105,46.60863129,-1.21158599,-1.236341553
4.865413197,-1.021503659,-2.506027697,46.9985134,-1.476007598,-1.203262538
1.172814772,-1.333777426,-0.830113652,49.5293829,-1.75924539,-1.342812366
-5.051996088,-1.703282245,1.937935551,50.7635523,-1.990775429,-1.330800424
-7.468514633,-1.817106279,2.837965971,49.93036223,-2.171564458,-1.3131345
-5.407722815,-1.557169127,1.595393971,47.84268495,-2.302898182,-1.386352495
-3.087318564,-1.262359128,0.068516424,42.02254183,-2.324745858,-1.216347442
1.156385501,-0.823503945,-2.515522282,32.30399335,-2.228689004,-0.849836651
2.607512098,-0.487094894,-2.735095782,31.79853962,-2.046779669,-0.671046955
0.576222353,-0.305945367,-0.169737113,41.10286182,-1.760722067,-0.656816904
-1.303603778,-0.065889493,2.909718702,53.70341184,-1.337748584,-0.651952283
-4.298747596,0.160819011,7.434357765,72.94327696,-0.772662605,-0.737284072
-5.193012401,0.303182532,8.228975284,78.97959782,-0.219499702,-0.69801447
-3.389411199,0.370379031,4.673746495,69.87545595,0.318889453,-0.513500646
-1.454203406,0.333414308,0.008874804,57.91399287,0.928445597,-0.350180259
1.533571788,0.171283215,-7.195660689,37.83803058,1.573384709,-0.156828573
1.716927155,-0.08344128,-8.862048465,27.91084476,2.035029551,0.167723398
-1.468866921,-0.447103835,-4.093287523,30.37317424,2.29445802,0.617328909
-5.419781613,-0.96123371,2.043730914,32.05747584,2.424615065,1.18359379
-11.23029301,-1.631249322,11.74100033,37.77168008,2.359180602,1.892906388
-12.42938208,-1.666892607,14.31901291,39.02691798,2.566290015,2.224853574
-8.270127449,-1.002322021,8.5474834,34.09801712,3.075912459,2.138279302
-2.764861069,-0.021968095,1.373415808,31.00434466,3.600332551,1.904184645
5.865714034,1.493754968,-10.08708109,27.42546214,4.255399179,1.382106954
8.595312906,2.273260865,-15.3905818,23.78449514,4.24202988,0.994442579
4.41759304,2.206005793,-13.21323029,20.97353652,3.464653027,0.778745347
-0.843672793,2.095017448,-10.97884984,16.95276686,2.394048819,0.407798506
-9.61513558,1.613027514,-5.897366477,12.03306046,0.805166005,-0.018540335
-13.46023674,1.360426199,-2.929315375,6.984799758,-0.276347831,-0.228469754
-11.30594027,1.432713955,-3.017253394,1.532969984,-0.745507024,-0.227194601
-9.23259803,1.26822712,-1.456494715,-4.447764923,-1.290050234,-0.066828462
-4.997267035,1.017116311,0.435395348,-10.89658208,-1.643307388,0.325193789
-2.366813196,0.700317974,1.434021663,-15.00873027,-1.662444088,0.367873393
-2.107351771,0.252337112,1.939318815,-16.50865995,-1.368910707,0.027924015
-0.554166529,-0.226433147,1.505786253,-16.7069567,-0.602369971,-0.348649873
1.278699255,-0.750228599,-0.088675416,-14.79117511,0.693813546,-0.904986751
1.391694033,-1.106650583,-0.818374459,-14.53878266,1.160989387,-1.131571165
-0.005766974,-1.256784601,-0.708144789,-16.2304878,0.735636326,-0.961989985
-2.763862136,-1.314279933,-0.945838618,-17.30691662,0.135865282,-0.75522918
-7.355724759,-1.209667462,-1.109420071,-18.68782266,-0.979451873,-0.373907451
-9.137994726,-0.974392265,-1.201094667,-21.05194463,-1.407721183,-0.188453872
-7.850874245,-0.602185812,-1.315003021,-24.28811752,-1.021037285,-0.256369248
-6.143946981,-0.00783127,-1.140352938,-28.82085517,-0.681472668,-0.285873279
-2.859975695,0.815385844,-0.68005109,-34.86330713,-0.082894269,-0.377400207
0.147758772,0.908179891,-0.354445833,-37.03935135,0.314783997,-0.369494015
2.616624714,0.199851403,-0.125542114,-35.03124429,0.402689649,-0.223548728
6.408796718,-0.840436658,0.225862209,-31.63364353,0.647684596,-0.099316048
11.09911507,-2.473711499,0.625859382,-25.45352462,0.920698079,0.049485246
11.10953398,-2.897252189,0.6830432,-24.18036464,1.117963928,0.197540222
6.134111616,-1.945915918,0.378259196,-28.58110831,1.281244566,0.325566796
-1.492327842,-0.707243547,-0.151937508,-33.8064452,1.357086436,0.482948632
-13.28945872,1.295089496,-1.017696872,-41.8892719,1.328737861,0.658793797
-16.65546962,2.254201357,-1.302573939,-44.17210578,1.434020089,0.694511104
-10.51856322,1.958055935,-0.937605067,-39.59715346,1.674773147,0.580541264
-2.230837002,1.67243369,-0.461130699,-33.99117539,1.921038595,0.381922237
11.53009797,0.921347309,0.362980894,-25.01368547,2.226483318,0.0548733
15.28254234,0.49516166,1.02231069,-21.29477075,2.23986416,0.002704016
7.313118209,0.549354669,1.450829441,-23.97500207,1.919235835,0.259776778
-2.185997942,0.309914653,2.094567657,-26.97261724,1.472054929,0.595013264
-17.33633764,-0.014166405,2.828785167,-32.62722531,0.799614755,1.115435614
-22.16696763,-0.250348481,3.274629032,-36.08180883,0.551073897,1.394261892
-14.60213177,-0.471817267,3.444139143,-36.51588414,0.793266463,1.385309853
-5.694940752,-0.600558788,3.422456347,-38.22634021,1.131524976,1.38405507
8.894780624,-0.612231413,3.11311556,-39.93159865,1.741044726,1.279682237
15.60422918,-0.362649691,2.394440162,-38.6801528,1.909086072,1.094649761
12.50519557,0.195445173,1.223344468,-34.60581997,1.554482541,0.848893772
9.721348172,1.019691262,-0.439079412,-28.07693928,1.167192958,0.438428244
3.587098799,2.174279135,-2.660005857,-18.32019958,0.559325318,-0.13487267
-1.294723282,2.434499885,-3.321895608,-14.79193681,0.203740277,-0.293000582
-3.787573148,1.701183813,-2.258003735,-18.1340223,0.175764222,-0.003666837
-9.161016971,0.622830901,-0.548173097,-23.12159024,0.093783084,0.454228789
-16.18569009,-1.131233955,2.382924898,-32.20207409,0.085583574,1.232747662
-15.9847907,-1.999143273,3.717329809,-34.91178139,-0.120915062,1.355733698
-8.370541999,-1.831231514,3.197633768,-30.13224189,-0.584505096,0.73262354
3.382187755,-1.662013132,2.676455291,-24.93096999,-1.071825028,-0.040079767
21.59199057,-1.089352575,1.433042764,-16.57258783,-1.662890294,-1.219675316
25.92706624,-0.382253853,0.579470617,-12.4922587,-1.931791098,-1.659601997
14.706268,0.377404978,0.327392799,-13.82787083,-1.817514961,-1.225295105
-0.348486975,1.656565201,-0.452719727,-14.76880674,-1.588582885,-0.679187813
-24.59065921,3.399571337,-1.477373774,-17.32743231,-1.121949451,0.287032744
-31.93012613,3.487985571,-1.184208708,-18.89879731,-1.022088238,0.797273651
-19.52122305,1.799332365,0.441914355,-18.78358566,-1.353618531,0.729346334
-4.330551725,-0.689422415,2.874928469,-19.89053257,-1.720019842,0.762354629
20.59662908,-4.54485079,6.520969703,-21.48146261,-2.281369294,0.664743621
29.78161511,-5.605844204,6.911653054,-21.37007324,-2.460594811,0.604903319
19.93613819,-3.498593222,3.671684562,-19.69473576,-2.181249907,0.653130784
9.047940427,-0.699694019,-0.718387041,-16.91342757,-1.851971356,0.539231194
-9.739737452,3.891237806,-7.453029446,-12.50447793,-1.316579776,0.312107221
-18.4112278,5.692144711,-10.74300813,-9.551331337,-0.841467593,0.194609138
-14.12425102,4.180901166,-9.994558501,-8.208780864,-0.476183,0.164946471
-11.2059369,2.475888214,-8.997288296,-6.531000794,0.038763574,0.149914278
-4.767727589,-0.635428116,-6.232326265,-5.247623236,0.63422128,0.19436114
0.147794342,-2.419530194,-3.088316693,-4.081601153,0.801265438,0.1261683
1.91830616,-2.435178844,0.121503589,-2.88140919,0.518641362,-0.068355643
6.993897945,-3.002217225,5.356793422,-2.364147074,-0.027445996,-0.271978511
13.9224654,-3.396158389,12.32064067,-2.472993263,-0.976006674,-0.526698875
14.38081778,-3.37536677,15.02831923,-3.094620465,-1.211149766,-0.421354032
8.420195614,-3.132736813,13.23021033,-4.37930166,-0.646000361,0.094705857
-1.122270179,-2.198455205,9.601671916,-6.387590037,0.061553806,0.795319852
-16.3287369,-0.533015288,2.58193402,-9.176995278,1.200218649,1.799592147
-21.0770948,0.391761943,-0.727791094,-11.02629298,1.519881357,2.385782027
-14.09655386,0.569931799,0.252861628,-11.81502664,0.875828317,2.486367205
-4.88864375,0.764386994,0.754264572,-12.44985007,0.105393239,2.552196537
10.72367058,0.63888775,2.538240596,-12.47482295,-1.125441292,2.394026986
17.93287927,0.618928906,1.79426023,-10.65041622,-1.653120457,2.076399509
14.98816451,0.770436214,-2.177380975,-6.837994335,-1.319966569,1.621489077
12.47639865,0.617174155,-6.148134046,-1.20186787,-0.960130545,0.834048934
6.523906259,0.251707148,-11.17345081,6.689071896,-0.258257751,-0.283957106
2.127633526,-0.052065193,-11.20123007,13.3403276,0.037866696,-0.774084648
0.4842112,-0.343821031,-5.336297405,18.59833042,-0.195793229,-0.590352192
-3.999203283,-0.700590858,2.711773608,24.59077299,-0.337826771,-0.201768508
-9.991181099,-1.07748533,14.72218695,30.4878783,-0.590436471,0.638775047
-11.37394409,-1.184779974,18.93400318,35.3071148,-0.639102715,1.1255422
-8.273486477,-0.990961536,14.15115934,39.06435443,-0.398027954,1.186979296
-2.59289859,-0.600365821,7.545714542,41.54281067,-0.180687916,1.424168813
7.178795999,0.077641621,-4.046123617,42.41522039,0.108579515,1.643339948
10.23065923,0.055374824,-8.620272717,42.31700652,0.415874038,1.596807289
5.771604227,-0.744979526,-4.787117692,41.06679558,0.706149824,1.314016008
0.286659074,-1.767200155,-0.981068013,37.96699343,1.085687473,0.760831986
-8.973353986,-3.271523141,5.946689934,33.00568399,1.534707555,-0.12791225
-12.25950712,-3.384113161,8.181982638,28.37828373,1.653690205,-0.275746265
-8.352088283,-1.907943173,4.412442615,24.09979139,1.418456008,0.382737307
-4.179512878,0.048002872,0.955962281,18.99864453,1.001563198,1.270804341
2.851116114,2.996027728,-4.334504479,13.57858986,0.293913893,2.665600409
5.66825313,4.313507891,-7.711717638,9.917120003,0.015751378,3.169926013
3.133883271,3.720408147,-8.30121213,8.18716856,0.226320202,2.639129629
0.764668786,2.907755175,-9.660565958,7.830365603,0.484300339,1.973495817
-3.386559456,1.177198158,-10.7040109,9.49426523,0.975234486,0.803697974
-5.753124579,0.139963925,-9.65868907,9.969223318,1.129728541,0.378708165
-5.582064184,0.02545542,-6.681380909,9.145388618,0.873826124,0.862533597
-6.198588297,-0.53053702,-1.698885909,9.21517264,0.634315286,1.349691916
-6.603803804,-1.117393193,5.754562996,9.470318459,0.261632072,2.174160862
-4.811682885,-1.262963992,8.541849082,9.263935985,0.108910287,2.45060488
-0.946967023,-1.056889611,6.207318698,8.735932023,0.243609794,2.031716945
4.874779586,-0.400361288,2.598890772,7.668446207,0.376254252,1.615599638
13.17401514,0.81710431,-4.129453266,5.904662449,0.607779232,0.956913583
14.88448663,0.969382442,-6.538302919,4.554956515,0.560717731,0.658540681
9.331644534,-0.024278374,-3.85546677,3.589458246,0.175620287,0.831817324
1.306928236,-1.280736108,-1.207739197,2.305939491,-0.284041507,0.985724149
-11.60246753,-3.206571472,3.32116662,0.919591201,-0.926379439,1.291183298
-16.58587683,-3.560756319,4.488200767,-0.543701077,-1.137786217,1.526315915
-12.3866837,-2.100289989,1.442857891,-2.157056769,-0.845530915,1.633041159
-7.196860936,-0.227284549,-1.754942751,-3.791403529,-0.433793613,1.861804549
2.342487719,2.662963083,-6.556139436,-5.457992375,0.26665047,2.150832572
7.095680546,3.63540162,-7.737783377,-6.95135108,0.354090222,2.162335356
5.796084911,2.350359486,-4.489146747,-8.223875228,-0.272281685,1.893949427
5.627977584,0.717676505,-0.494617656,-9.379971692,-1.038413742,1.457438023
4.198244406,-2.055947089,5.728472698,-10.34607107,-2.188069628,0.765285957
1.89566171,-3.094762731,7.422944111,-11.86248404,-2.979035812,0.288941368
-0.646009216,-2.034675565,3.74184013,-13.99057371,-3.317422162,0.0582855
-5.564958458,-0.919611344,-0.831879353,-16.30620207,-3.766303396,-0.231566406
-12.72075833,1.018533594,-8.148600865,-19.00515661,-4.132936505,-0.46662784
-12.56405192,2.184592531,-10.98268925,-21.97713497,-4.160975976,-0.604428818
-4.602931849,2.295393435,-8.426169965,-25.20619976,-3.867864166,-0.659804993
6.677543813,2.753326959,-5.494856699,-28.91904764,-3.215176317,-0.559869449
23.78357499,3.128753919,-0.243812872,-33.10796367,-2.128073794,-0.288414869
26.07943268,1.908949268,2.491827721,-37.34353162,-1.048761058,-0.101550885
11.63393213,-0.926156607,1.957289292,-41.64005963,0.02991291,0.003383824
-7.588137055,-5.015376643,2.095449746,-46.21831205,1.402097111,0.172035137
-37.13453469,-10.77741866,1.613755696,-50.98826564,2.981447321,0.349758928
-45.32691475,-12.19821177,1.346937762,-57.66369214,3.411203247,0.747189474
-28.79854259,-8.797046799,1.715915994,-66.43228395,2.585373577,1.395852709
-7.362114485,-3.815332767,1.269397872,-76.42405217,1.082301233,2.155942343
27.50121604,4.356553816,0.272945174,-88.13347012,-1.48379697,3.087667058
41.48759984,7.951595746,0.170732143,-91.87631663,-2.472429973,3.375384169
30.51741391,6.200478033,0.874801537,-86.70219203,-1.674347234,2.931678974
18.18435128,4.203433269,1.887810044,-77.61420741,-0.702169188,2.192692125
-4.64823616,-0.059763896,3.526047225,-61.88933787,1.120990588,0.927250536
-17.58793951,-2.198573951,4.059451537,-60.19197212,1.994763088,0.408079842
-17.31074677,-1.516845795,3.346667606,-74.45692765,1.676790141,0.752757003
-21.21485261,-1.797730144,2.470678477,-92.44587022,1.592995875,1.147739723
-23.89070022,-1.89394491,0.991197333,-119.678547,1.277637379,1.923012108
-19.45844494,-1.321472295,0.465848051,-129.3081221,0.990776563,2.098688086
-8.959001974,-0.406200286,1.101378442,-118.3725724,0.882712383,1.539125742
9.205403211,1.532620744,1.793404627,-104.3566733,0.455796099,0.986299998
36.50508458,4.567852736,2.963192815,-80.08786976,-0.203891186,0.179312933
43.39122395,4.578541536,2.746871337,-66.20198484,-0.641874982,-0.165132098
28.06155583,1.358186444,0.89232185,-65.50469261,-0.895074537,0.079996675
6.033426741,-3.04931683,-1.365402611,-62.07449302,-1.11955355,0.361080221
-30.35159713,-9.704907449,-4.546844154,-61.33599953,-1.22088532,0.88278682
-42.51690018,-11.60406488,-5.896233338,-58.46200995,-1.565541587,1.070921694
-26.58622666,-8.066597093,-5.09167136,-51.70882107,-2.182900073,0.833534182
-7.480116224,-3.327663541,-3.888405556,-47.80633767,-2.822822375,0.618361753
24.92461392,4.482354321,-1.53381948,-45.3471534,-3.574854427,0.267266132
38.48871372,8.809916234,-0.66555939,-40.60174994,-3.816091964,0.112883483
28.85985683,8.889091213,-1.603832916,-34.19266443,-3.464618189,0.220727106
19.82722064,9.447111873,-2.444004167,-26.87750563,-2.884043731,0.300704291
2.800226116,8.779915215,-3.878511468,-17.97755999,-1.894323542,0.446428144
-6.967049375,7.980304033,-4.681072102,-13.17292621,-1.592741205,0.514490452
-6.325713714,7.480747656,-4.600414162,-12.90249697,-2.087866331,0.46509495
-9.673215034,5.348193335,-4.79159825,-13.96025692,-2.697295464,0.443514904
-12.80839439,1.858722009,-4.917799024,-17.82990524,-3.712472932,0.406052829
-11.7625253,-0.184929872,-3.060344944,-17.25092802,-4.344928001,0.297725161
-7.628065996,-0.8595972,0.857650389,-11.44233933,-4.493141894,0.126902966
1.096866116,-1.351106136,6.208204156,-5.121215734,-4.782410135,-0.117575192
15.25121299,-1.025809797,13.5246611,3.642362364,-5.011250603,-0.449529805
19.9313503,-1.013248846,15.75685418,8.885500755,-4.878732824,-0.588944589
14.4530806,-1.404736714,12.31052308,9.806801524,-4.409842421,-0.517627676
6.745619057,-1.130729891,7.015209712,10.87735217,-3.584340372,-0.38221922
-6.910472942,-0.421172011,-2.028529588,10.51508546,-2.320643524,-0.109462937
-11.74252406,0.130219069,-6.666749007,11.24335533,-1.761471879,0.007650425
-6.1567412,0.627244994,-6.095714037,13.6379176,-1.973385272,-0.059586891
-0.313135277,1.218346385,-5.865586302,15.19357899,-2.331085879,-0.107897577
9.627619314,1.800748884,-3.887528912,16.61646839,-3.125221305,-0.21161407
13.04538682,1.92521315,-2.722201542,16.99815655,-3.495057737,-0.29331462
8.257754389,1.533330134,-2.962999343,15.97105436,-3.345282976,-0.331677745
3.477278703,0.758135972,-1.660572955,14.52069882,-3.3342278,-0.42446347
-4.215084247,-0.550833371,0.527444488,12.31633824,-3.247026815,-0.551258308
-8.37961698,-1.307590035,2.066392324,13.06686082,-3.536284676,-0.669773315
-7.790132296,-1.45150514,3.223926448,17.22515536,-4.306476244,-0.790477057
-7.945992072,-1.653956573,4.270770013,22.75026297,-5.175698277,-0.91960283
-7.040338181,-1.651517688,4.926357113,30.7164039,-6.281404704,-1.050951777
-4.280644255,-1.291951063,4.759095433,33.69736127,-6.456327633,-1.079586989
-0.042284655,-0.595036405,3.652858326,30.9892702,-5.556305034,-0.993403204
6.821383685,0.585479142,1.577513612,27.08598668,-4.24953829,-0.837211877
16.51990395,2.308224675,-1.670340433,20.01324458,-2.201215431,-0.57897683
17.69580794,3.303399242,-4.31357021,14.88976712,-0.918155455,-0.524431197
9.604200049,3.513886943,-6.299060437,12.3456498,-0.545459515,-0.698796575
-2.116665686,3.616878059,-8.715282208,8.236881049,-0.063985099,-0.926676812
-20.49007876,3.295720525,-11.15443219,3.842466419,0.140797561,-1.288759289
-26.36273779,2.549586295,-11.56382071,-1.245908162,0.405251392,-1.413375491
-17.93885423,1.385276998,-9.802706798,-7.475198482,0.823587099,-1.260207981
-6.965244528,-0.473440985,-6.508467343,-13.66040371,0.91507515,-1.075056821
11.61111038,-3.065920087,-1.071417541,-19.99025742,0.760662137,-0.759599316
19.77592433,-4.233897159,2.567524947,-22.24896776,0.659316415,-0.519278025
15.34172223,-3.85489865,4.177978774,-19.79812627,0.557353635,-0.386312962
11.17582941,-3.020080044,6.233869261,-14.74052454,0.357434615,-0.179555678
2.530300392,-1.167814149,7.780137441,-5.753660227,0.106576699,0.048111416
-2.599746321,0.206490201,7.577872324,-1.771517686,0.159405505,0.217707864
-2.58758099,0.968530642,5.638770291,-3.520379778,0.549442675,0.340316172
-5.185598177,2.327280679,1.757296859,-5.492596934,1.140843733,0.411971675
-8.237878593,3.936605329,-4.472772136,-9.982732467,2.040463285,0.413981794
-7.565653496,4.302792111,-7.638930324,-11.24483257,2.29004248,0.274610372
-3.610746324,3.407902576,-7.472906199,-8.483339452,1.815294657,-0.02479072
3.347243993,1.700105354,-6.994336736,-6.362466231,1.173131422,-0.470489767
14.29985243,-1.219960055,-4.860237556,-3.401031711,0.114406483,-1.092707727
16.53397391,-2.421518225,-2.959986487,0.241484573,-0.35483976,-1.470586698
9.207717499,-1.7056769,-1.55749032,4.120619443,-0.120222787,-1.575045996
-0.728122178,-0.838038962,1.387701717,9.493457189,0.128281893,-1.638807941
-16.56165612,0.917496182,5.466463601,16.25926228,0.655861781,-1.552481751
-21.46958589,1.566156364,7.297272163,18.50350664,1.032415571,-1.500357941
-13.68297517,0.835920922,6.859411247,15.89240907,1.176478592,-1.503012327
-3.995367499,0.287675971,5.504119822,11.16902096,1.51593101,-1.376827383
12.06276704,-0.599199062,2.390534583,2.760270767,1.939807149,-1.161343043
17.9808197,-0.795479358,0.117546909,-2.029283874,1.87563397,-0.838268703
11.6596903,-0.066469283,-1.148519797,-2.590230793,1.317572333,-0.377671153
4.727449222,0.681512644,-3.395245216,-3.807489458,0.451533598,0.188755079
-7.245709253,1.754023658,-6.041433033,-3.858017265,-0.872494261,0.878135506
-10.93543745,2.002622316,-6.800580596,-5.592871157,-1.325565787,1.015145949
-4.32885209,1.239727492,-5.656192531,-9.60911035,-0.804524149,0.532520687
2.536005364,0.267106104,-3.262321093,-13.06760528,-0.07654353,-0.233423937
13.31076323,-1.248051042,0.991756422,-16.73317526,1.204424954,-1.475233896
16.85796838,-1.97197109,4.242796858,-16.31366469,1.879389921,-2.116803657
11.3884291,-1.740723237,6.36154078,-11.03389778,1.81579,-2.065861709
5.237932803,-1.479644969,9.29383222,-3.484980793,1.861445886,-2.010260093
-4.714643135,-0.831359451,12.39051835,7.67826659,1.718569227,-1.674931126
-8.829071055,-0.544900624,12.602255,19.93776487,1.840128595,-1.46098721
-5.63529919,-0.745778066,9.785256804,33.10976787,2.33482568,-1.441695216
-2.361661048,-0.775720558,4.873715548,49.68597371,2.745687941,-1.195293601
3.649020879,-0.832394523,-3.004136629,69.17302435,3.201140712,-0.820109661
6.609466945,-0.804838158,-6.59386289,79.11189491,3.510367361,-0.483875517
5.47783294,-0.615339071,-5.390304629,78.62983673,3.603683952,-0.144902254
5.248471563,-0.472158012,-3.673837133,73.30322558,3.672853182,0.208627252
4.338796768,-0.330351396,0.399538941,59.68790441,3.650209011,0.550094504
3.6625077,-0.13568416,1.465381627,49.98584155,3.582251122,0.558670135
3.765218633,0.088167605,-1.155201122,45.01402718,3.485802738,0.191384475
2.922037349,0.352377384,-3.359027827,35.76228263,3.275883921,-0.422705908
1.450308561,0.661885141,-6.532111274,25.03622667,2.963283863,-1.386116678
-0.317228784,0.626720983,-7.11437538,17.54529619,2.756969102,-1.637996411
-2.624473287,0.211609845,-4.40918566,12.8824826,2.661519295,-1.093364014
-5.405355556,-0.398398892,-1.21153502,10.9329939,2.582776567,-0.354854533
-8.684168881,-1.313627486,3.523880191,12.90404852,2.572821657,0.857072292
-8.67038214,-1.689239413,4.989052205,12.41386478,2.514554994,1.429957152
-4.980356937,-1.450867554,2.53264847,9.443124264,2.399403922,1.243452107
0.550210197,-1.099782515,-0.668520241,8.258905326,2.329115944,1.067505035
9.014188851,-0.413066083,-5.960630621,7.553346624,2.278796533,0.613281539
11.03175241,0.076416434,-7.817034122,6.494265873,2.42414618,0.26209286
5.76302327,0.303650497,-5.574751545,5.447120336,2.797221616,0.099071791
-1.347880573,0.715372403,-3.027450851,3.905228985,3.300200664,-0.297704028
-12.80257552,1.181145531,1.302100838,1.731085906,3.989477557,-0.829348486
-16.49136881,1.525665523,3.475712577,0.368409165,4.245761749,-1.004893007
-11.10482369,1.778919772,2.896015203,-0.238053603,4.011484694,-0.8319359
-4.547789824,1.924704179,2.679219465,-0.922723392,3.632656617,-0.470543662
6.397435162,1.923239388,1.767745317,-1.404023097,2.94079696,0.200855309
11.00249637,1.729287875,0.404135511,-3.312148662,2.489002662,0.560819303
7.839332813,1.312336153,-1.142465681,-6.89109903,2.33260397,0.569432832
4.725841527,0.651502755,-3.865312073,-11.18536067,2.058814803,0.631873515
-1.211554826,-0.287294157,-7.693697341,-16.68044301,1.804226932,0.598213361
-4.189553349,-0.804157955,-8.425396819,-19.21074031,1.79860341,0.378298338
-3.122696171,-0.853751026,-5.854004016,-18.36736008,2.030158398,-0.010748518
-3.159580314,-0.810697689,-1.952192517,-16.56229794,2.499616699,-0.64829843
-2.719692849,-0.492783024,4.377673775,-12.66351962,3.271116931,-1.564961497
-1.384412154,-0.495790579,8.112369509,-11.0899901,3.317500824,-1.697477608
0.395307269,-0.880206853,8.816560027,-12.3092471,2.569283146,-0.975356423
3.705758741,-1.20393789,9.851166171,-13.22742835,1.577585512,0.061588697
8.591787499,-1.614851401,9.954140789,-14.98121658,0.074096623,1.695083655
9.335557114,-1.524252826,8.326062439,-15.85879886,-0.587517275,2.140075354
5.658315988,-0.834551735,5.088362532,-15.48521336,-0.269425043,1.22520102
0.351971252,0.061274024,-0.433681937,-15.60951824,0.154150499,0.043384346
-8.058219621,1.336899196,-8.522745092,-15.76961452,1.039513686,-1.878780497
-10.47212358,2.069066229,-12.20578654,-15.07633171,1.402953587,-2.659229658
-6.023180018,2.155961645,-11.11011204,-13.64837021,1.107342404,-2.075298754
-0.306312015,2.190191417,-8.889260357,-11.54997908,0.921716526,-1.424987166
9.083706339,1.923483715,-3.762159313,-8.584592046,0.587253018,-0.208321747
11.95137205,1.659693535,-0.828361497,-7.289053768,0.635831314,0.259909713
7.088195155,1.450181578,-0.605501085,-7.835874425,1.184171178,-0.224626521
